tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,PE Ratio,EPS
TOWN,0.059675131,0.022473948,0.993024478,0.114536134,3.205317352,251581,10.51,2.48
TRAK,0.203047633,0.036115356,0.769680365,0.098334271,1.54599809,48193,,
TREE,-0.340350731,0.041010518,1.52237854,0.152936618,2.692885183,474418,,-11.49
TRIB,0.003822052,0.055647925,0.452395395,0.075317736,0.589738726,9637,,-1.08
TRIP,-0.078395546,0.035331609,1.225766311,0.131419728,2.516718912,2405116,,-0.2
TRMB,0.101538102,0.023952002,1.232201498,0.13188655,3.731903094,1374067,30.96,1.37
TRMK,-0.00140188,0.022131159,0.907605632,0.108339667,2.974975997,237901,13.63,1.62
TRNS,0.374852674,0.028209349,0.875980311,0.106045498,2.252639629,49131,79.46,1.09
TROW,0.073364642,0.022125813,1.29572339,0.136494565,4.248185739,1272800,13.42,7.13
TRS,0.01869055,0.021327227,0.883223053,0.106570902,3.004183465,201745,19.53,1.26
TRST,0.009219557,0.022201197,0.945895519,0.111117298,3.090702576,72434,7.28,3.81
TRTL,0.036576242,0.002647173,0.003243465,0.042735288,0.088882704,654,30.97,0.34
TRUE,-0.135158465,0.040989761,0.847238132,0.103960479,1.499410512,293464,,-1.61
TRVN,0.279836856,0.129177531,0.728329427,0.095334585,0.409007547,107672,,-4.35
TSBK,0.09804597,0.025999971,0.983349484,0.113834289,2.743629565,10802,8.66,3.4
TSCO,0.200777797,0.019194763,0.769404683,0.098314272,2.907786483,1227587,19.05,10.46
TSEM,0.158409247,0.025647968,0.954483638,0.111740298,2.699640725,892644,9.46,2.54
TSLA,0.665962567,0.041011032,1.496443318,0.151055221,2.646976109,118041060,70.5,3.12
TSRI,0.400945651,0.050662349,0.266354898,0.061821958,0.38138693,2927,10.73,0.82
TTEC,0.070670009,0.027013586,1.217244382,0.130801529,3.268782234,266588,15.64,1.38
TTEK,0.233470667,0.02246066,1.143845344,0.125477004,3.694326221,174895,27.02,5.67
TTGT,0.162157403,0.030868515,1.12866971,0.124376131,2.652415597,153133,30.09,0.85
TTMI,0.105387539,0.025793468,1.138996867,0.125125285,3.203341454,1026199,,-0.3
TTOO,-0.627000294,0.092833,1.103208388,0.122529112,0.862076119,436487,,-254.86
TTWO,0.084404379,0.02314496,0.779109392,0.099018273,2.441925687,1333059,,-7.57
TWER,304.7116789,42.2969364,44.28476732,3.255012381,0.07595142,11,,-7.66
TWIN,0.131480963,0.040508074,1.13043395,0.124504113,2.024389342,62096,17.76,0.67
TWOU,-0.239232443,0.054832042,1.63797813,0.161322461,2.167026019,1315806,,-4.84
TXN,0.151404473,0.019926975,1.145820598,0.125620293,4.171244996,5621216,19.09,7.87
TXRH,0.19765574,0.026651491,1.03841049,0.117828533,2.8264285,687277,23.54,4.43
TZOO,0.228835855,0.046699332,1.195095806,0.129194823,1.856446762,188484,9.61,0.82
UBCP,0.058668532,0.023660771,0.142557922,0.052841459,0.43707193,1681,7.01,1.54
UBFO,0.071578286,0.029806164,0.940252587,0.110707947,2.288383939,11385,6.71,1.16
UBOH,0.077246183,0.029026541,0.342114805,0.067317745,0.855001783,3198,5.56,3.12
UBSI,0.062001978,0.023895258,1.058899318,0.119314837,3.214647759,800719,10.42,2.96
UCBI,0.084664475,0.02591146,1.158066853,0.126508663,3.242143145,1060244,10.76,2.23
UCTT,0.334469336,0.03768052,1.626024632,0.160455328,3.130406083,217821,,-0.01
UEIC,-0.155940723,0.030932257,0.926380419,0.10970163,2.172542074,83200,,-6.18
UFCS,-0.083986863,0.02883163,0.951142445,0.111497921,2.39313282,106880,,-1.17
UFPI,0.328047383,0.02481859,1.171713907,0.12749865,3.424797649,374168,11.55,8.97
UFPT,0.35651436,0.024759611,0.759638781,0.097605833,2.225634016,44532,21.4,6.69
UG,-0.08207293,0.026932391,0.362812657,0.068819211,0.977232648,3836,12.32,0.47
UHAL,0.160621994,0.020261228,0.872225482,0.105773115,3.122866751,117760,10.78,4.88
ULBI,0.167681353,0.036284006,0.670827587,0.091163278,1.341177099,71407,31.96,0.26
ULTA,0.153660637,0.027275965,1.129655095,0.124447613,3.004389187,596384,15.26,25.28
UMBF,0.091005499,0.024202498,1.038589787,0.11784154,3.112965428,445297,8.59,8.07
UNAM,92.01143632,6.617303316,-1.481544549,-0.064974432,-0.016241424,99,,-2.43
UNB,0.016918452,0.02854594,0.757002698,0.097414606,1.923727386,13391,9.45,2.85
UNFI,0.199054591,0.046791653,0.709895405,0.093997341,1.100566835,729743,37.4,0.42
UNTY,0.176757116,0.032906831,1.031442273,0.117323044,2.273784534,7083,6.46,3.93
UPLD,-0.256991849,0.035913918,1.250363317,0.133204047,2.525596016,322727,,-6.74
URBN,0.110175555,0.033353492,1.191189304,0.128911437,2.590776289,1115719,14.5,2.47
USAP,0.052318086,0.032153366,0.678436233,0.091715225,1.530639906,33794,,-0.16
USEG,0.046144584,0.061078957,0.641621403,0.089044598,0.762039836,76782,,-0.06
USLM,0.290178562,0.025174295,0.942881541,0.110898657,2.717003929,10550,16.45,12.42
UTHR,0.19248818,0.020963629,0.622512712,0.087658413,2.154131494,347760,12.38,18.13
UTMD,0.059267873,0.022884803,0.591382443,0.085400156,1.874613315,7021,17.08,4.74
UTSI,-0.067357752,0.043405244,0.318274147,0.065588292,0.531924024,8797,,-0.61
UVSP,0.012580462,0.023557965,0.928596824,0.109862413,2.859432565,105153,6.59,2.78
VALU,0.360888063,0.044445972,1.190230833,0.128841908,1.942626145,1359,20.55,2.01
VBFC,0.110555463,0.026215542,0.123803467,0.05148097,0.342581891,27,8.23,4.78
VBIV,-0.279662281,0.069968719,1.217894705,0.130848704,1.26268861,238680,,-14.37
VBTX,0.074335365,0.028709914,1.263973959,0.134191393,3.193718792,251100,7.02,2.81
VCEL,0.418942033,0.039611015,1.403786965,0.144333729,2.570843698,341733,,-0.28
VCYT,0.339591006,0.044045213,1.714690834,0.166887365,2.82408365,942889,,-0.44
VECO,0.345710732,0.033034485,1.486924064,0.150364673,3.265214306,269025,31.26,0.81
VIA,-0.183377266,0.03465705,0.860037311,0.104888958,1.800180872,28956,,-3.69
VICR,0.203045931,0.040427562,1.542225207,0.154376337,2.767328358,370095,32.37,1.21
VIDE,0.918388029,0.087312897,0.034699499,0.045017176,0.028829376,91,,-0.32
VIEW,-0.955512702,0.077287194,0.992747106,0.114516013,0.931797477,23789,,-78.75
VIRC,0.248661453,0.037743968,0.36920164,0.069282682,0.709588401,86957,3.94,1.54
VLGEA,0.055266789,0.018417388,0.455610184,0.075550944,1.794551089,31169,7.18,3.41
VNDA,-0.162299143,0.033183998,0.856005827,0.104596506,1.871278638,692588,17.38,0.26
VNET,0.128040265,0.055260833,1.120450043,0.123779859,1.470840262,3232506,,-0.59
VNOM,0.157508125,0.034656104,1.17711835,0.1278907,2.463944034,575507,12.81,2.21
VOD,-0.061406247,0.019880048,0.790380188,0.099835881,2.884091707,5186193,2.16,4.51
VOXX,0.366613771,0.045548023,0.895892884,0.107489999,1.426845647,26515,,-1.39
VRA,0.06123108,0.038451066,1.235614405,0.13213413,2.331122087,157266,,-0.61
VRNS,0.242214011,0.032192478,1.271086642,0.134707362,2.864251751,1342904,,-1.05
VRNT,0.046854223,0.025075618,1.126429901,0.124213651,3.258689466,638056,,-0.11
VRSK,0.173749137,0.016590649,0.873099123,0.10583649,3.817601738,936754,43.11,5.35
VRSN,0.085313753,0.018058938,0.9917915,0.114446691,3.983993484,433586,28.56,7.09
VRTS,0.241791446,0.028033905,1.423643478,0.145774163,3.683902204,29501,10.65,18.88
VRTX,0.206382393,0.020217639,0.7713283,0.098453816,2.767574233,1456683,29.07,12.94
VSAT,-0.104196485,0.035070776,1.234172243,0.132029512,2.552823818,1268810,,-3.33
VSEC,0.27133703,0.033010013,1.138325179,0.12507656,2.501560931,86876,22.52,2.59
VSTM,0.045915158,0.066730265,1.460832775,0.148471955,1.588064364,83634,,-4.65
VTNR,0.779520576,0.074318553,1.386914198,0.143109742,1.353763471,1505434,,-0.07
WABC,0.01231522,0.018510551,0.778511639,0.098974911,3.050957824,115148,8,6.17
WAFD,0.064461555,0.02230726,0.990743073,0.114370636,3.22184963,315359,6.99,3.85
WASH,-0.055885807,0.022912817,0.925008916,0.109602139,2.928585256,100457,8.16,3.16
WATT,-0.31915299,0.07602094,1.175405498,0.127766446,1.121617879,98648,,-5.82
WAYN,0.088443617,0.019242182,0.124088914,0.051501677,0.467809571,1966,5.63,4.26
WB,-0.187727091,0.034790986,0.923601037,0.109500008,1.925786412,655765,9.06,1.34
WBA,-0.185752206,0.021419853,0.804599429,0.100867375,2.724919513,8170191,,-3.67
WDC,0.115077039,0.031926616,1.457969942,0.148264279,3.312730626,4479704,,-7.85
WDFC,0.11474747,0.02147905,0.585980741,0.085008305,1.979058906,66465,45.48,4.83
WEN,0.121585875,0.027410023,0.926723516,0.109726519,2.452625417,3349363,20.92,0.92
WERN,0.088731714,0.018458908,0.729376754,0.09541056,2.866397137,645039,15.38,2.4
WEYS,0.090574381,0.028168463,0.905982753,0.10822194,2.333174521,28568,7.87,3.45
WHF,0.141329429,0.024858222,0.809867963,0.101249566,2.363385642,54726,19.77,0.61
WHLM,0.307385866,0.057722149,0.341181159,0.067250016,0.428778494,2862,11.54,0.39
WHLR,-0.269615208,0.068110117,0.492027598,0.078192741,0.524044635,1540074,,-21.4
WHLRP,-0.14086627,0.053067592,0.89971343,0.10776715,1.229887144,12445,,-1.868
WILC,0.158608937,0.02694415,0.365304041,0.068999942,0.983513731,448,14.97,0.64
WINA,0.266064971,0.020076459,0.745265962,0.096563198,2.692865155,20722,36.92,11.51
WIRE,0.343049894,0.025652493,1.079546406,0.120812621,3.052826946,148401,7.08,26.62
WIX,0.139948036,0.037537444,1.44218984,0.147119557,2.787071932,645464,,-1.14
WLDN,-0.005171455,0.034610678,1.144256664,0.125506842,2.398301559,50604,215,0.09
WLFC,0.2039361,0.037077142,1.044733339,0.118287206,2.044041207,5732,7.71,5.74
WOOF,-0.595582015,0.034124667,0.934639454,0.110300759,1.986854821,3438430,25.4,0.15
WPRT,0.103115628,0.058519507,1.687640734,0.164925093,2.092039044,76441,,-3.06
WRLD,0.18260848,0.038593989,1.276140508,0.13507398,2.398663161,36107,10.72,10.03
WSBC,-0.003635731,0.02349696,0.965323701,0.11252666,2.980243356,183654,9.19,2.9
WSBF,-0.006511094,0.016087887,0.551130898,0.082480222,2.48511334,58845,21.81,0.52
WSFS,0.068189804,0.026357322,1.145599931,0.125604286,3.152986688,215566,7.94,4.86
WSTL,0.116705287,0.03836568,0.436554889,0.074168632,0.82544168,16934,,-0.17
WTBA,0.035893603,0.022844712,0.930132946,0.109973847,2.953587079,25418,9.81,1.8
WTFC,0.115604481,0.028386574,1.243807655,0.132728486,3.178561999,413865,7.91,10.3
WVFC,0.022405651,0.013717026,0.071986186,0.047722033,0.380697179,100,12.01,1.02
WVVI,-0.003132754,0.020601585,0.214504561,0.058060623,0.755311916,1017,,-0.66
WWD,0.191322513,0.025685556,1.248142315,0.133042931,3.525052455,179210,39.35,3.34
WYNN,0.12553161,0.035146698,1.469260172,0.149083297,3.032526607,1820435,,-0.17
XENE,0.453054662,0.045733786,0.848287061,0.10403657,1.345538514,450691,,-2.5
XNCR,-0.027499487,0.031926702,1.125017686,0.124111205,2.556205291,428478,,-2.26
XNET,0.099237139,0.060238171,1.223355268,0.131244825,1.473232391,19404,5.56,0.27
XOMA,0.286157413,0.040798421,1.006284584,0.115498051,1.789237131,37248,,-2.65
XRAY,0.023094972,0.021721042,0.867152345,0.105405098,2.89604429,4922974,,-4.87
XTLB,0.142696005,0.054422541,0.708023493,0.093861549,0.943755069,362,,-0.48
YNDX,-0.008092156,0.024940321,0.725030799,0.095095295,2.108845966,1,,-1.22
YORW,0.09623969,0.020774804,0.824184911,0.102288148,2.877916342,46840,25.07,1.51
YY,0.115990856,0.042537837,1.103761914,0.122569266,1.882306962,332193,10.15,4.11
Z,0.166139091,0.03897432,1.375766764,0.142301084,2.56068827,6719645,,-0.69
ZBRA,0.129576468,0.026276522,1.330078671,0.138986771,3.671976419,536166,23.14,9.26
ZEUS,0.375569262,0.0373666,1.004433008,0.115363733,1.949969599,118476,15.25,3.3
ZION,0.047138869,0.029072534,1.147583599,0.125748185,2.863465056,2535812,5.86,5.93
ZUMZ,0.077749048,0.033626628,1.12410535,0.124045023,2.425013386,218962,,-0.47
